LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,MAX_PAST_DELAY,TOTAL_PAY_AMT,BILL_AMT_TOTAL,UTILISATION,PAYMENT_TO_BILL_RATIO,PAY_AMT_STD,DEFAULT
20000,1,2,1,41,0,9817,44239,2.21195,0.22190325497287522,1130.1968707560054,0
150000,1,3,1,47,0,11414,429834,2.86556,0.026554375516186442,2359.408880772188,0
50000,1,2,1,32,0,5325,79567,1.59134,0.06692388900060325,394.02474541581773,0
310000,1,1,2,38,-2,6500,6459,0.02083548387096774,1.0061919504643964,205.13962724609468,0
260000,1,1,1,38,0,20349,526196,2.023830769230769,0.03867182823163188,591.4087419036009,0
190000,1,2,1,42,0,8398,162951,0.8576368421052631,0.05153664882910305,400.50052018276665,0
30000,1,1,2,31,0,46184,27681,0.9227,1.6683765623871107,9242.971636149636,1
280000,1,1,2,32,-2,51314,70886,0.25316428571428573,0.7238844922200122,17912.15758826018,0
60000,1,2,2,40,0,10200,277268,4.621133333333334,0.03678737976477717,718.3313998427188,1
20000,1,2,2,32,2,7524,119577,5.97885,0.06292127314388934,402.34661673735997,0
140000,1,2,2,29,0,7000,243814,1.7415285714285715,0.028710292639911407,2041.2414523193154,0
80000,1,1,1,47,-1,22953,19350,0.241875,1.1861402511498114,1699.3212468512245,1
200000,1,3,1,43,0,8159,11514,0.05757,0.7085540599218411,1462.2807413990884,0
170000,1,1,1,42,-1,9182,8635,0.05079411764705882,1.0632237146827235,724.8728624156561,0
210000,1,2,2,48,0,12273,15049,0.07166190476190476,0.8154817275747508,1796.0084353922173,0
500000,1,2,1,46,0,226797,408917,0.817834,0.5546270890496383,29440.67148520903,0
60000,1,2,2,36,2,98892,173256,2.8876,0.5707821329008351,16971.747806280884,0
410000,1,1,2,32,2,43216,186981,0.4560512195121951,0.23112385149372666,9941.499477778325,1
220000,1,2,1,35,0,34926,1035452,4.7066,0.03373016447873539,2815.3487172995106,1
420000,1,2,2,30,0,20245,518505,1.2345357142857143,0.039044871226176746,972.9444828286281,0
250000,1,2,2,28,2,39800,955652,3.822608,0.04164691577382167,4587.664620116282,0
80000,1,1,2,26,0,14608,428196,5.35245,0.03411513859275053,575.5100925845408,0
80000,1,2,2,27,0,15000,264031,3.3003875,0.05681129560053327,836.6600265340755,0
20000,1,1,2,28,0,28500,66216,3.3108,0.43040306869837053,3971.7754216471003,0
300000,1,2,2,30,0,294367,325137,1.08379,0.9053601855212249,33261.84841175647,0
50000,1,1,2,44,0,22618,302791,6.05582,0.07469814261935587,4556.080011003612,1
360000,1,3,1,46,-2,0,0,0.0,0.0,0.0,0
140000,1,1,1,36,0,27041,708056,5.057542857142857,0.038190428171743236,555.4099086860682,0
70000,1,2,1,31,0,20309,399715,5.710214285714286,0.0508085740876022,2770.745778065297,1
70000,1,2,2,34,0,16513,333441,4.7634428571428575,0.049522855549091,1403.9687199744399,0
430000,1,1,1,39,0,84663,139028,0.32332093023255815,0.608959281876443,3212.9441171610815,0
170000,1,2,1,39,-2,2295,1545,0.009088235294117647,1.4844760672703752,301.6260930357319,0
210000,1,2,1,44,1,0,0,0.0,0.0,0.0,0
150000,1,1,1,36,-2,62275,63068,0.42045333333333335,0.9874106137722177,12939.495019770544,0
260000,1,2,1,42,0,74004,1338592,5.148430769230769,0.05528491483221562,2250.8078549711877,0
500000,1,2,1,40,-2,86313,107453,0.214906,0.80325534647384,31817.951811831004,0
160000,1,1,1,39,-2,15095,7058,0.0441125,2.138404873211503,4856.556822139186,0
210000,1,2,1,45,0,18696,353739,1.6844714285714286,0.052852377452366144,2913.526454316144,1
230000,1,2,1,33,2,32243,972409,4.2278652173913045,0.03315782437449224,3427.3762802859374,0
180000,1,2,1,43,-1,27303,17453,0.09696111111111111,1.5642832588518392,3968.8128577699404,0
20000,1,2,2,37,0,39082,34325,1.71625,1.1385538658742644,6941.034697123093,0
310000,1,1,1,41,0,45260,1242765,4.00891935483871,0.03641876266328496,927.0160013002293,0
180000,1,1,2,39,-2,1166,626,0.003477777777777778,1.8596491228070176,243.00919049835682,0
80000,1,1,1,46,0,18183,300586,3.757325,0.06049163802825804,3053.25706418572,0
230000,1,1,1,47,0,22579,491034,2.134930434782609,0.04598246560835786,1870.7592487187299,0
210000,1,2,2,41,2,29000,593266,2.8250761904761905,0.048881869377531535,3188.521078284831,1
90000,1,2,1,37,2,7278,248452,2.760577777777778,0.029293266734553416,1395.0780623319972,1
30000,1,1,1,45,3,8000,168317,5.610566666666666,0.047529081856961225,1696.6633922692702,0
430000,1,1,1,34,2,2985,-4192,-0.009748837209302325,-0.7122405153901217,994.2530362035612,0
200000,1,1,1,41,-2,8096,17335,0.086675,0.467005076142132,227.52816675450683,0
220000,1,1,2,34,-2,2912,2496,0.011345454545454546,1.1661994393271926,169.831288832967,1
480000,1,1,1,37,1,78622,93912,0.19565,0.8371790912866164,6620.366867981462,0
360000,1,2,1,36,0,293544,808190,2.244972222222222,0.36321117161661043,103969.34671334624,0
390000,1,2,1,34,-2,0,-6710,-0.017205128205128206,-0.0,0.0,0
20000,1,2,2,43,2,7695,96684,4.8342,0.0795883539328748,687.9670777006702,1
200000,1,3,1,37,0,10389,297909,1.489545,0.034872948205833976,616.2089742936239,0
30000,1,2,2,35,2,2520,-3172,-0.10573333333333333,-0.7947019867549668,689.3475175845634,1
410000,1,1,1,40,2,57128,101736,0.24813658536585365,0.5615262883709958,5907.774832089208,0
40000,1,1,1,47,2,11860,227131,5.678275,0.05221633235299297,1189.8925441680299,0
50000,2,3,1,47,2,42277,202506,4.05012,0.20876809196719126,14944.198117218157,1
230000,2,1,2,28,0,27996,235638,1.0245130434782608,0.11880885591943609,4654.475738469371,0
130000,2,1,2,33,2,0,1022,0.007861538461538461,0.0,0.0,1
100000,2,2,1,33,0,37102,41300,0.413,0.8983317595215612,5940.541613915912,0
400000,1,1,2,34,0,45016,119178,0.297945,0.3777175509108148,2813.5462794606146,0
330000,1,1,2,42,0,55000,425329,1.2888757575757577,0.12931135823948464,3600.925806881706,0
590000,1,1,1,41,-2,36856,37419,0.06342203389830509,0.9849278460716194,14417.010767377082,0
50000,1,1,2,34,2,7542,51231,1.02462,0.14721267957526546,492.48065951872667,1
140000,1,2,2,36,0,17500,376388,2.688485714285714,0.0464944512193502,2162.7914061847637,1
730000,1,2,1,37,0,608960,1221469,1.673245205479452,0.4985468329144392,209434.5492612589,0
110000,1,2,2,34,2,32000,661521,6.013827272727273,0.048373296730872144,4113.716891895536,1
500000,1,3,1,46,-1,61932,48577,0.097154,1.2748981020214911,4859.51763038267,0
200000,1,3,2,40,-1,16879,21033,0.105165,0.8024626794713321,2662.0628404804174,0
180000,1,3,2,41,0,39057,1016547,5.647483333333334,0.03842120588501478,684.803840526614,0
70000,1,2,1,45,0,20500,267341,3.8191571428571427,0.07668080585916168,1357.0801990548189,0
170000,1,1,1,45,2,11180,13850,0.08147058823529411,0.8071619377662262,2591.153539770785,0
420000,1,2,2,44,0,37000,80211,0.19097857142857144,0.46127761432204656,3188.5210782848317,0
60000,1,2,1,29,0,43404,314206,5.236766666666667,0.13813823371217063,11850.963505133243,0
280000,1,2,1,31,0,42994,1384222,4.94365,0.031060024287994058,2471.9106510282018,0
30000,1,2,2,40,0,11150,153100,5.1033333333333335,0.07282774116432943,856.9811355372221,0
90000,1,1,1,38,2,18842,491059,5.456211111111111,0.03837005661222661,642.1360188205196,1
200000,1,1,1,36,0,16864,24845,0.124225,0.6787410448361909,3932.87358895079,0
220000,1,3,2,33,0,120000,368383,1.674468181818182,0.32574704656011116,12247.44871391589,0
280000,1,2,2,47,0,17824,438862,1.5673642857142858,0.04061404128395422,708.9898917944223,0
280000,1,1,2,38,0,32106,803937,2.8712035714285715,0.039935915456167016,1301.849607289567,0
430000,1,1,2,40,-2,27392,25426,0.05913023255813953,1.0772800566327132,2555.4470972154104,0
180000,1,1,1,37,1,2201,4402,0.024455555555555557,0.49988644106291164,898.5544873109626,0
50000,1,1,1,49,2,8924,169829,3.39658,0.05254666431137019,1391.7135720638305,1
500000,1,1,1,46,-1,165562,173936,0.347872,0.9518503826097955,28488.849795431663,0
50000,1,3,2,35,0,11381,257026,5.14052,0.0442793947717555,1056.5321418048136,0
200000,1,1,1,43,-2,83477,84460,0.4223,0.9883496525023383,21313.15191534717,0
100000,1,1,1,42,2,15200,435210,4.3521,0.034925587818322605,1335.1654079800999,0
60000,1,2,1,31,2,14391,310395,5.17325,0.04636335519787626,3159.5331142433056,0
30000,1,3,2,33,0,13093,179468,5.982266666666667,0.07295410349419677,1316.1976168747103,1
180000,1,3,1,41,2,32130,647601,3.5977833333333336,0.049613806010481744,3025.913085334739,0
20000,1,2,1,40,2,5680,60984,3.0492,0.09313765680085268,503.0573194643596,1
350000,1,2,1,39,0,37081,1030094,2.9431257142857143,0.03599765070211971,661.0523176471487,0
20000,1,2,2,43,2,5300,50703,2.53515,0.10452824234774377,1077.8064142816495,0
100000,1,2,1,38,0,120665,498388,4.98388,0.24211007867348597,40763.76067252219,0
20000,1,2,1,43,2,8087,87846,4.3923,0.09205778228055597,1188.060674657093,1
30000,1,3,2,29,2,6414,75647,2.5215666666666667,0.08478743654822335,853.8887515361705,0
30000,1,2,2,31,0,19310,34269,1.1423,0.5634665888532244,4584.876166993681,0
180000,1,4,1,40,0,30200,505932,2.8107333333333333,0.05969169830787871,2653.8023036139425,0
300000,1,2,2,29,0,30000,301127,1.0037566666666666,0.0996254084641747,0.0,0
360000,1,2,3,38,-1,252,428,0.0011888888888888889,0.5874125874125874,102.87856919689348,0
210000,1,1,2,36,2,5840,5831,0.027766666666666665,1.0013717421124828,1413.7562260399304,0
30000,1,1,1,35,2,31509,118644,3.9548,0.26557377049180325,10046.619725061759,1
150000,1,2,1,31,0,37100,855181,5.701206666666667,0.04338257821142166,4372.375403218103,0
150000,1,2,2,31,-1,5728,2096,0.013973333333333334,2.731521220791607,1431.0626354798965,0
150000,1,3,2,42,-2,0,0,0.0,0.0,0.0,1
470000,1,1,1,40,2,33928,1120690,2.3844468085106385,0.03027417905560052,2161.687365616653,0
200000,1,2,1,38,0,44824,694948,3.47474,0.06449969710007497,6173.248534334793,0
80000,1,3,1,49,0,8000,241021,3.0127625,0.033191990772626564,2069.4604771936733,0
250000,1,1,1,37,2,51300,1173163,4.692652,0.04372790164035037,2712.0103244641236,0
500000,1,1,2,30,-1,355716,374171,0.748342,0.9506750906000448,64468.8337539931,0
200000,1,1,1,36,2,8519,89788,0.44894,0.09487799173618149,736.4277063410004,0
90000,1,1,1,34,0,20585,196839,2.1871,0.10457732168258484,8403.79105919862,0
400000,1,1,1,47,0,27550,619080,1.5477,0.0445014464989234,961.0531029379525,0
180000,1,2,2,38,-1,26887,34891,0.1938388888888889,0.7705777828728648,3300.605545451723,0
160000,1,2,1,47,0,34902,45408,0.2838,0.7686141513796825,6074.818976726797,0
130000,1,2,1,38,0,21996,625181,4.809084615384616,0.0351833546071384,695.2216912611401,0
60000,1,2,1,45,0,21423,289008,4.8168,0.07412571926825808,4400.911439690647,0
240000,1,2,1,39,0,50022,1316615,5.485895833333333,0.03799285440857471,679.2395748187822,0
160000,1,2,1,33,2,20000,510345,3.18965625,0.039189099160177605,1632.993161855452,1
50000,1,2,1,43,0,36562,253474,5.06948,0.14424302199427952,11729.60769449118,0
280000,1,1,2,34,0,232410,1249163,4.461296428571429,0.18605243186643228,57152.98547932558,0
30000,1,2,1,40,0,7000,110792,3.6930666666666667,0.06318088687913496,983.1920802501752,0
130000,1,2,1,46,0,13745,269043,2.0695615384615387,0.0510882978248911,942.8368717157103,0
160000,1,1,1,43,2,1071,625,0.00390625,1.7108626198083068,236.5381575983038,0
420000,1,4,2,36,1,14141,22100,0.05261904761904762,0.6398353015700647,4009.9387235550953,0
210000,1,2,1,37,1,2275,1950,0.009285714285714286,1.1660686827268067,132.6806944007555,1
70000,1,1,1,39,0,33071,350197,5.002814285714286,0.09443514811620854,3368.64236253519,0
50000,1,2,2,44,2,10641,234265,4.6853,0.04542272459511837,2495.4953616466614,0
50000,1,3,1,38,2,10501,205555,4.1111,0.05108583549008543,1157.3662197708497,1
330000,1,1,1,38,-1,4896,5126,0.015533333333333333,0.9549444119368051,298.37895368138817,0
70000,1,2,2,40,2,10878,355577,5.079671428571428,0.030592443851981843,1638.9892006965756,1
170000,1,2,2,36,-2,6138,3538,0.020811764705882353,1.7343882452670245,1289.1881166067271,0
50000,1,2,3,41,0,9388,307418,6.14836,0.030538125489966463,120.35226074597297,1
250000,1,1,1,39,-1,25546,24980,0.09992,1.0226171890636884,8160.305206710511,0
200000,1,3,1,49,0,12500,328122,1.64061,0.0380954702961999,1394.8715592005833,0
460000,1,2,1,37,0,81106,467070,1.0153695652173913,0.17364811773798844,9041.319144166224,0
100000,1,3,1,40,2,23000,504953,5.04953,0.04554870344625451,2228.601953392904,0
220000,1,1,2,35,2,45800,1165695,5.298613636363636,0.03928983199736467,6371.708300500477,1
30000,1,2,2,35,2,780,1950,0.065,0.3997949769349052,318.43366656181314,1
80000,1,2,2,34,0,16458,366836,4.58545,0.044864612893464946,976.2243594584188,0
320000,1,2,1,34,0,103560,764927,2.390396875,0.13538529116465864,16475.060436914944,0
110000,1,4,1,36,0,60000,194524,1.7684,0.30844364477573577,11135.528725660044,0
20000,1,2,2,35,0,21359,66697,3.33485,0.3202344897897988,7266.614078555891,0
50000,1,2,1,44,3,31100,790967,15.81934,0.039318910499539804,6369.1182016560715,1
430000,1,2,1,38,-2,192677,190140,0.4421860465116279,1.0133374706139129,11066.547526969136,0
80000,1,2,1,39,2,19403,377740,4.72175,0.0513658829727247,981.8896916999723,1
40000,1,1,2,35,3,13000,106483,2.662075,0.12208406896810789,3920.034013457877,1
150000,1,2,1,42,0,16264,502162,3.3477466666666666,0.03238788998791229,1217.1234393711538,0
330000,1,4,1,33,0,7212,149334,0.4525272727272727,0.04829410386044799,390.63025996458595,0
20000,1,2,2,40,2,10500,121526,6.0763,0.08640055296353896,1724.818831066034,0
20000,1,2,2,45,2,19801,132977,6.64885,0.14890433003955542,5852.939344181406,0
500000,1,1,1,40,0,0,18110,0.03622,0.0,0.0,0
200000,1,1,2,42,0,42000,1023603,5.118015,0.041031492647547296,4347.413023856831,1
20000,1,2,2,46,2,5541,80021,4.00105,0.06924345804903652,719.7004237875645,0
210000,1,1,1,44,0,50057,552537,2.6311285714285715,0.09059467403146933,2576.9768657608606,0
500000,1,2,1,41,2,35307,983923,1.967846,0.03588386907931913,3282.944029373635,0
300000,1,1,2,42,-2,241582,397290,1.3243,0.6080731755816265,62506.94822711045,0
110000,1,2,1,35,0,19213,546382,4.967109090909091,0.03516397838146502,406.3217526378162,0
500000,1,1,1,39,0,20398,433628,0.867256,0.047040211793952895,486.25000428449016,0
120000,1,1,1,44,2,15200,466308,3.8859,0.03259641139244578,2997.776954122282,1
360000,1,2,1,44,-2,7443,9064,0.025177777777777778,0.8210700496414782,1555.0414463929892,0
350000,1,3,2,36,-1,93907,98409,0.28116857142857143,0.9542424550350574,12418.664620911006,0
80000,1,1,2,35,2,16789,9628,0.12035,1.7435870806937377,3278.271155146668,1
320000,1,1,1,46,-2,39860,51413,0.160665625,0.7752752168670012,4460.726248792529,0
230000,1,1,1,38,-1,17157,17260,0.07504347826086956,0.9939748566131742,1261.5398130855801,0
110000,1,2,1,44,0,22446,450130,4.092090909090909,0.049865483603662046,2974.066979743395,0
60000,1,2,1,32,0,6965,133430,2.2238333333333333,0.052199264039091364,502.34466919304185,0
20000,1,1,2,34,0,4861,105406,5.2703,0.04611648182758261,631.8811333365372,0
320000,1,2,1,35,0,5796,64316,0.2009875,0.09011614347684127,576.0777725272865,0
90000,1,1,1,41,0,57100,410668,4.562977777777777,0.1390414177841522,16028.401875005091,0
200000,1,2,1,49,-2,8122,3322,0.01661,2.4441769485404756,1918.8439922689565,0
240000,1,1,2,46,2,52662,220650,0.919375,0.23866649142763913,9723.317026611854,1
240000,1,1,1,43,0,42123,1249324,5.205516666666667,0.03371660696776259,889.2899976947903,1
120000,1,2,1,48,-1,126898,110824,0.9235333333333333,1.1450304534175502,17231.103048460558,0
70000,1,3,1,46,2,8673,163558,2.3365428571428573,0.05302673652932581,1249.5323525223348,0
20000,1,2,1,33,2,3487,34353,1.71765,0.10150200849973802,665.588586640927,0
140000,1,2,1,35,2,26025,789830,5.641642857142857,0.03295008679071852,2420.6151077773598,0
240000,1,3,1,41,2,10650,414836,1.7284833333333334,0.025672734110023937,2782.759421868876,0
50000,1,3,2,44,0,20400,208576,4.17152,0.09780560656256443,726.636084983398,0
100000,1,2,2,26,2,20000,555478,5.55478,0.036004961483692456,3011.0906108363242,0
140000,1,2,2,26,0,11534,153376,1.0955428571428572,0.07520032338616611,1318.6480450319816,0
260000,1,2,1,31,2,27194,35248,0.13556923076923078,0.7714828789469205,4234.37795510352,0
230000,1,1,2,35,-2,40085,40030,0.17404347826086958,1.0013489545602159,7464.253704602133,0
20000,1,3,2,36,-1,3150,3566,0.1783,0.8830950378469302,622.7188771829549,0
110000,1,2,2,38,0,2635,173359,1.575990909090909,0.01519958467928011,709.3688509278278,0
460000,1,1,1,40,0,45042,1266620,2.7535217391304347,0.035560755743036,411.0158147808914,0
120000,1,2,2,36,2,32559,129608,1.0800666666666667,0.2512094067541606,5680.406173857641,0
60000,1,2,1,31,0,140,22359,0.37265,0.006261180679785331,57.15476066494083,1
50000,1,3,1,31,0,1950,3423,0.06846,0.5695093457943925,293.5813345565416,1
50000,1,3,2,41,0,12325,291429,5.82858,0.04229145935559139,163.10783753905474,0
30000,1,3,1,42,0,2950,4589,0.15296666666666667,0.6427015250544662,350.50915347058583,0
20000,1,3,2,45,0,7261,110111,5.50555,0.06594195001453065,566.6520684394144,0
20000,1,2,2,47,0,8500,116619,5.83095,0.0728862973760933,1373.1957859921747,0
350000,1,2,2,32,0,51660,1260162,3.600462857142857,0.040994696717805555,2176.6658907604537,0
240000,1,2,1,36,0,48536,1223529,5.0980375,0.039668827082294675,2737.568751039262,0
120000,1,2,1,37,2,13300,282616,2.3551333333333333,0.047060155616965714,1352.6517166908363,1
200000,1,3,1,47,-2,35198,34731,0.173655,1.0134170217666705,9457.665497714892,0
150000,1,1,2,31,-1,14392,10936,0.07290666666666666,1.315900155435677,2696.8172104661944,0
180000,1,2,1,37,-2,4383,4383,0.02435,0.999771897810219,1505.7558567045323,0
260000,1,1,1,30,-1,536,688,0.0026461538461538463,0.7779390420899854,9.72967967955095,0
180000,1,1,2,31,-2,8408,11988,0.0666,0.701309533739261,2843.6333565821506,0
130000,1,1,1,31,0,2400,72262,0.5558615384615384,0.03321201721489559,632.4555320336759,0
250000,1,1,2,34,0,116000,1040842,4.163368,0.11144812426081552,20215.505600075077,0
460000,1,4,1,35,-1,15414,13616,0.0296,1.1319673936990526,2625.027847471337,0
40000,1,1,1,35,0,19756,154059,3.851475,0.12823575230429704,4410.155265596288,0
20000,1,2,1,36,2,6063,73496,3.6748,0.08249316298624433,1058.7410920522543,1
310000,1,2,1,41,-2,29071,63471,0.20474516129032258,0.45801298210234437,9488.139805392135,0
90000,1,2,1,40,0,15801,484998,5.388866666666667,0.03257944861741983,1091.314940793903,0
20000,1,3,2,43,0,9271,97703,4.88515,0.09488864324899697,811.1967496647571,0
270000,1,2,1,39,0,9053,109491,0.40552222222222223,0.08268183976911556,443.98667397419337,0
170000,1,3,1,45,0,35159,674991,3.970535294117647,0.05208802474695996,1384.2298099183772,0
300000,1,2,1,41,0,11806,414875,1.3829166666666666,0.02845669549455741,379.0713213455572,0
350000,1,1,2,30,2,2676,5172,0.014777142857142857,0.5173013725111154,761.4543978466472,1
360000,1,1,1,39,-1,2826,2826,0.00785,0.9996462681287585,183.71173070873834,0
260000,1,2,1,37,0,30176,795153,3.058280769230769,0.0379498814066206,36.96304460764382,0
100000,1,1,2,28,0,5142,55875,0.55875,0.0920251986541628,605.603830899376,0
200000,1,1,2,28,2,26100,314751,1.573755,0.08292242781618545,2913.5848022667883,0
30000,1,2,2,38,0,9350,149017,4.967233333333334,0.06274409802842609,387.8358759406699,0
160000,1,1,2,46,-1,8142,7977,0.04985625,1.0205565304587616,543.3845783604831,0
370000,1,2,2,36,2,31000,258678,0.6991297297297298,0.11983964682096343,7859.177225808479,0
380000,1,2,1,43,0,523392,887660,2.3359473684210528,0.5896305008330883,87136.8833112592,0
210000,1,3,2,37,-1,137011,186231,0.8868142857142857,0.735700631470424,38421.551142121614,0
90000,1,2,2,44,2,12539,237416,2.6379555555555556,0.05281424666304435,2072.491294714327,0
210000,1,2,1,42,-1,17612,19042,0.09067619047619048,0.9248542771622118,1499.7839399949137,0
120000,1,1,2,30,1,0,0,0.0,0.0,0.0,1
500000,1,1,1,46,0,441367,627553,1.255106,0.7033131810170917,33848.17620148339,0
390000,1,2,1,48,0,13914,117808,0.30207179487179486,0.11810642650391735,1687.548991881421,0
310000,1,1,2,32,-2,78227,84057,0.2711516129032258,0.930631230816817,11090.599576518243,0
280000,1,1,1,32,0,62550,1642264,5.865228571428571,0.03808764115413773,1247.2970776843822,0
200000,1,1,1,41,2,13080,16637,0.083185,0.7861521817526145,2214.9427983584587,0
50000,1,2,1,38,2,12000,215615,4.3123,0.05565449688334818,1654.0858502508265,0
500000,1,2,1,42,-1,134557,110001,0.220002,1.2232232141233796,16461.244332269256,0
30000,1,2,2,49,0,7326,148877,4.962566666666667,0.04920807641155846,338.6957336607593,0
50000,1,2,2,35,0,31150,246306,4.92612,0.12646818807423257,9134.353653470325,1
210000,1,2,2,47,-2,141362,-62825,-0.2991666666666667,-2.2501273398701134,32168.87092620235,1
150000,1,1,1,41,2,8593,15157,0.10104666666666667,0.5668953687821612,2720.238255496505,0
230000,1,2,1,36,0,28255,1041200,4.52695652173913,0.027136931293765564,2914.8376570002433,0
200000,1,1,2,38,-1,15158,13965,0.069825,1.08535013604468,3404.005797096513,0
200000,1,1,2,38,2,18406,26032,0.13016,0.7070256981523451,3341.688714806732,0
330000,1,2,1,38,0,37600,1002303,3.037281818181818,0.037513568737628504,864.0987597877148,1
70000,1,2,1,37,0,12900,370649,5.294985714285715,0.03480372318899231,376.5283521861269,0
100000,1,2,1,41,0,10594,17104,0.17104,0.6193510669394914,2569.595584263537,1
130000,1,2,1,34,0,30595,719582,5.5352461538461535,0.04251768037877493,1482.820881518286,0
90000,1,2,2,35,3,6738,6363,0.0707,1.0587680703959774,1564.9755269651982,1
150000,1,1,1,36,1,3000,-1114,-0.0074266666666666665,-2.6954177897574123,634.8177691274875,0
230000,1,2,1,35,0,15483,80078,0.34816521739130435,0.1933465702618664,2538.14512981429,0
80000,1,1,2,38,0,22566,113878,1.423475,0.19815769369242792,6342.100756058674,0
100000,1,2,1,36,0,32400,288441,2.88441,0.1123276083233371,8259.782079449797,0
170000,1,1,1,37,0,38000,1045241,6.1484764705882355,0.03635521726069178,1888.562063228706,1
310000,1,1,1,43,2,5000,4768,0.015380645161290323,1.0484378276368211,1602.0819787597222,0
160000,1,2,2,36,-1,4410,4410,0.0275625,0.9997732940376332,0.0,0
70000,1,2,1,36,2,9400,195766,2.7966571428571427,0.04801626423248045,1437.5905768565217,1
500000,1,1,1,37,0,110852,328268,0.656536,0.3376864705470209,28209.211592433185,0
50000,1,2,1,46,0,52861,152273,3.04546,0.3471439641698517,20252.571751919968,0
410000,1,2,1,46,2,15171,445195,1.085841463414634,0.03407712558064313,2336.778701546212,1
120000,1,1,2,32,2,130551,548820,4.5735,0.237875372844698,19152.984255723703,0
20000,1,1,2,30,3,29503,110044,5.5022,0.26809941387614156,10682.874527329557,1
310000,1,2,1,40,0,238759,147973,0.4773322580645161,1.6135199426926352,84064.71245514772,0
90000,1,2,1,36,0,29735,85056,0.9450666666666667,0.3495890990747381,5163.710193907736,0
200000,1,1,1,43,0,30175,837702,4.18851,0.03602111965696673,121.87602991017827,0
360000,1,1,2,30,0,62568,67153,0.18653611111111112,0.931709205706287,5067.450798971807,0
350000,1,1,2,29,0,10000,63482,0.18137714285714285,0.1575224863349243,2581.988897471611,0
20000,1,2,1,34,3,24253,108332,5.4166,0.2238745349985692,6967.7035073736215,0
260000,1,1,1,37,-2,23247,27922,0.10739230769230769,0.8325394835798445,8232.42063429706,0
110000,1,2,1,42,0,76942,509040,4.6276363636363635,0.15115088961399967,23458.384579221707,1
140000,1,1,2,32,2,44500,632609,4.518635714285714,0.07034349757354452,4923.582706390405,0
310000,1,3,2,34,0,39650,1085902,3.5029096774193547,0.03651339023835462,800.2603742949333,0
170000,1,2,1,40,2,35800,940913,5.534782352941177,0.03804811066686222,5087.107888247178,0
80000,1,1,2,30,2,71839,295754,3.696925,0.24290037362005715,26032.726721699106,0
410000,1,2,1,46,-1,36686,34718,0.0846780487804878,1.0566548575707826,3824.2444308211616,0
130000,1,2,2,38,2,8400,115786,0.8906615384615385,0.0725470044132761,774.5966692414834,0
260000,1,1,1,39,0,4741,49011,0.18850384615384616,0.0967314127152534,441.68016331579423,0
500000,1,1,2,40,0,120584,87037,0.174074,1.385417863461936,15684.796124485223,0
160000,1,2,1,43,-2,2880,3270,0.0204375,0.8804646896973403,412.6499727371856,0
180000,1,2,1,33,0,17018,214388,1.1910444444444444,0.07937907262033034,408.2590680764687,0
70000,1,3,2,34,0,9200,179497,2.5642428571428573,0.051254052969949525,454.6060565661952,0
50000,1,2,2,35,-1,50661,51402,1.02804,0.9855650448417408,7348.446468472094,0
90000,1,1,2,32,2,17887,466914,5.1879333333333335,0.03830889990683529,560.0301479980044,1
210000,1,2,2,32,0,17432,474494,2.259495238095238,0.036738005669185135,801.816604135052,1
210000,1,4,1,31,2,198583,740814,3.527685714285714,0.26806017696725903,59080.949177942864,0
360000,1,2,1,32,0,46846,95234,0.2645388888888889,0.49189898671706833,12653.884394393159,0
280000,1,1,2,30,0,45000,655238,2.340135714285714,0.06867723075091683,5319.774431308155,0
160000,1,1,2,31,0,25565,662870,4.1429375,0.038567081679542474,613.8476738301341,0
200000,1,2,1,32,-1,41945,42340,0.2117,0.9906473630759783,8753.46636291399,0
50000,1,2,2,32,5,3895,269834,5.39668,0.014434747160301666,711.8888724138527,0
400000,1,3,1,33,2,24953,31244,0.07811,0.7986237798047687,3463.2965461633034,1
210000,1,1,2,32,-1,13342,13279,0.06323333333333334,1.0046686746987952,1960.234135675294,0
440000,1,1,2,33,-2,122480,23110,0.05252272727272727,5.299640863657999,39899.470601333385,0
380000,1,3,1,34,-1,20721,22841,0.0601078947368421,0.9071447333858681,1188.9889402345173,0
120000,1,1,2,33,0,37457,46376,0.3864666666666667,0.8076632813679194,2731.006877813871,0
110000,1,1,1,33,0,6000,97860,0.8896363636363637,0.061311451957368104,2000.0,1
110000,1,2,1,34,3,16300,340951,3.0995545454545455,0.047807315985827915,2544.340124013821,1
360000,1,1,1,34,-1,130023,130551,0.36264166666666664,0.995947974753355,18168.409063536634,0
200000,1,1,3,47,0,35779,1069671,5.348355,0.03344857115078267,1045.5609818019543,1
200000,1,2,2,36,0,54254,956450,4.78225,0.05672428592787294,7820.902292361584,1
50000,1,2,2,35,0,9899,242151,4.84302,0.040879282434173575,794.8872666401612,0
400000,1,1,1,38,-2,70539,76643,0.1916075,0.9203460153436668,2984.874854998112,0
150000,1,1,2,41,2,4950,7920,0.0528,0.6249210958212347,745.2449261819902,0
430000,1,1,1,39,0,808565,811723,1.887727906976744,0.9961082831110082,158343.69404357937,0
170000,1,1,1,35,-2,0,-126,-0.0007411764705882353,-0.0,0.0,0
300000,1,1,1,42,0,37088,138450,0.4615,0.267878166282656,5710.6520701813615,0
500000,1,1,2,36,0,46088,132147,0.264294,0.3487604806731846,4504.151270402302,0
230000,1,2,1,34,0,22200,667760,2.903304347826087,0.03324542763054446,2057.1825392998066,0
